Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week
2003-09-18,11.2061,11.3585,11.1855,11.2578,10341800,1.3723,0.173,11.2925,11.393,11.0719,11.2808,11.334,-0.0532,-0.0407,11.5412,11.0438,0.4974,49.85,9774660,5840.79,2003,9,3,Thursday
2003-09-19,11.2578,11.2629,11.1312,11.1493,11161200,-0.9638,0.1317,11.2897,11.3899,11.0706,11.2606,11.3203,-0.0597,-0.0445,11.5437,11.0357,0.508,48.77,9905100,5783.54,2003,9,3,Friday
2003-09-22,11.1493,11.2552,11.0254,11.1648,10950600,0.139,0.2298,11.292,11.3875,11.0684,11.2459,11.3088,-0.0629,-0.0482,11.5405,11.0435,0.497,46.72,9998590,5791.72,2003,9,3,Monday
2003-09-23,11.2294,11.2681,11.139,11.2113,10899600,0.4165,0.1291,11.2864,11.3842,11.0672,11.2405,11.3016,-0.0611,-0.0508,11.537,11.0358,0.5012,49.25,10208410,5816.25,2003,9,3,Tuesday
2003-09-24,11.2448,11.2578,11.0486,11.1003,11325200,-0.9901,0.2092,11.2732,11.3801,11.065,11.219,11.2867,-0.0677,-0.0542,11.5341,11.0123,0.5218,36.33,10400420,5757.68,2003,9,3,Wednesday
2003-09-25,11.0977,11.2061,11.0744,11.1158,9619200,0.1396,0.1317,11.2642,11.3819,11.0633,11.2031,11.274,-0.0709,-0.0575,11.5341,10.9943,0.5398,40.04,10571060,5765.86,2003,9,3,Thursday
2003-09-26,11.1028,11.1751,11.0693,11.1106,9366000,-0.0468,0.1058,11.2566,11.3741,11.0597,11.1889,11.2619,-0.073,-0.0606,11.5351,10.9781,0.557,38.2,10678860,5763.11,2003,9,3,Friday
2003-09-29,11.1054,11.2319,11.0667,11.1209,9579600,0.0927,0.1652,11.2536,11.3658,11.0559,11.1784,11.2515,-0.0731,-0.0631,11.5368,10.9704,0.5664,37.63,10772300,5768.55,2003,9,3,Monday
2003-09-30,11.0899,11.2035,10.9996,11.0925,10289200,-0.2554,0.2039,11.2457,11.3564,11.053,11.1652,11.2397,-0.0745,-0.0654,11.538,10.9534,0.5846,26.77,10668950,5753.56,2003,9,3,Tuesday
2003-10-01,11.1028,11.3326,11.1028,11.3326,12962800,2.1645,0.2298,11.2508,11.3514,11.0514,11.1909,11.2466,-0.0557,-0.0635,11.5455,10.9561,0.5894,43.43,10648220,5880.26,2003,10,4,Wednesday
2003-10-02,11.3481,11.4488,11.2836,11.4256,8843800,0.8206,0.1652,11.2504,11.3478,11.0504,11.227,11.2598,-0.0328,-0.0573,11.544,10.9568,0.5872,52.98,10524000,5929.34,2003,10,4,Thursday
2003-10-03,11.6528,11.7329,11.3171,11.3714,9913200,-0.4744,0.4158,11.2518,11.3464,11.0502,11.2493,11.2681,-0.0188,-0.0496,11.5475,10.9561,0.5914,56.62,10635940,5900.74,2003,10,4,Friday
2003-10-06,11.4127,11.5005,11.3843,11.4669,6665600,0.8398,0.1162,11.2564,11.3443,11.0509,11.2827,11.2828,-0.0001,-0.0397,11.5629,10.9499,0.613,69.25,10639550,5951.13,2003,10,4,Monday
2003-10-07,11.4282,11.5573,11.4024,11.5315,9547800,0.5634,0.1549,11.2632,11.3456,11.0525,11.321,11.3012,0.0198,-0.0278,11.5882,10.9382,0.65,70.47,10687880,5985.22,2003,10,4,Tuesday
2003-10-08,11.4643,11.4901,11.3533,11.423,6935800,-0.9409,0.1368,11.2569,11.3435,11.0535,11.3367,11.3103,0.0264,-0.017,11.5628,10.951,0.6118,58.29,10460330,5927.97,2003,10,4,Wednesday
2003-10-09,11.4876,11.4901,11.2991,11.343,10227000,-0.7003,0.191,11.2498,11.3372,11.0538,11.3377,11.3127,0.025,-0.0086,11.5395,10.9601,0.5794,60.0,10395570,5885.75,2003,10,4,Thursday
2003-10-10,11.3068,11.3843,11.2862,11.3171,6999600,-0.2283,0.0981,11.2477,11.3324,11.0542,11.3345,11.313,0.0215,-0.0026,11.5347,10.9607,0.574,57.78,10235890,5872.08,2003,10,4,Friday
2003-10-13,11.374,11.4256,11.3146,11.3972,6840400,0.7078,0.111,11.256,11.3304,11.0551,11.3442,11.3193,0.0249,0.0029,11.5505,10.9615,0.589,59.18,10041960,5914.35,2003,10,4,Monday
2003-10-14,11.361,11.5521,11.3223,11.5031,8420400,0.9292,0.2298,11.277,11.3298,11.0573,11.3686,11.3329,0.0357,0.0095,11.5793,10.9747,0.6046,70.0,9516340,5970.24,2003,10,4,Tuesday
2003-10-15,11.658,11.7535,11.6192,11.6451,17331800,1.2344,0.1343,11.304,11.3347,11.0602,11.4111,11.356,0.0551,0.0186,11.6366,10.9714,0.6652,73.34,9911030,6045.17,2003,10,4,Wednesday
2003-10-16,11.4927,11.6218,11.4901,11.6192,13005400,-0.2224,0.1317,11.3221,11.3405,11.0626,11.4432,11.3755,0.0677,0.0284,11.6823,10.9619,0.7204,72.03,10044210,6031.5,2003,10,4,Thursday
2003-10-17,11.6683,11.6864,11.5444,11.6322,11085000,0.1119,0.142,11.3462,11.343,11.0638,11.4722,11.3945,0.0777,0.0383,11.722,10.9704,0.7516,72.09,10040400,6038.36,2003,10,4,Friday
2003-10-20,11.6709,11.7871,11.6089,11.7768,8543600,1.2431,0.1782,11.3768,11.3481,11.0658,11.5191,11.4228,0.0963,0.0499,11.7884,10.9652,0.8232,76.87,9920050,6114.67,2003,10,4,Monday
2003-10-21,11.8465,11.8697,11.7742,11.8232,9734600,0.394,0.0955,11.4074,11.3552,11.0678,11.5659,11.4525,0.1134,0.0626,11.8565,10.9583,0.8982,72.72,9861800,6139.16,2003,10,4,Tuesday
2003-10-22,11.7199,11.831,11.658,11.7019,8019800,-1.0259,0.173,11.4375,11.3598,11.0699,11.5868,11.471,0.1158,0.0732,11.8805,10.9945,0.886,62.47,9696530,6075.15,2003,10,4,Wednesday
2003-10-23,11.6761,11.7716,11.6218,11.7535,7373400,0.441,0.1498,11.4694,11.3662,11.0726,11.6124,11.4919,0.1205,0.0827,11.9067,11.0321,0.8746,67.28,9584240,6102.37,2003,10,4,Thursday
2003-10-24,11.6322,11.7225,11.5779,11.7225,7056400,-0.2638,0.1446,11.5,11.3691,11.0747,11.6294,11.509,0.1204,0.0902,11.9167,11.0833,0.8334,62.28,9468760,6086.02,2003,10,4,Friday
2003-10-27,11.7225,11.7587,11.6477,11.6683,5982200,-0.4624,0.111,11.5273,11.3711,11.0755,11.6354,11.5208,0.1146,0.0951,11.9097,11.1449,0.7648,56.64,9288890,6057.41,2003,10,4,Monday
2003-10-28,11.7871,11.7871,11.5573,11.7174,9601000,0.4208,0.2298,11.5586,11.375,11.076,11.648,11.5353,0.1127,0.0986,11.8901,11.2271,0.663,65.16,9254480,6083.32,2003,10,4,Tuesday
2003-10-29,11.7174,11.9368,11.7174,11.8387,12100000,1.0352,0.2194,11.5839,11.3841,11.077,11.6773,11.5578,0.1195,0.1028,11.92,11.2478,0.6722,74.48,9211340,6147.34,2003,10,4,Wednesday
2003-10-30,11.8387,11.9136,11.7587,11.8775,8750000,0.3277,0.1549,11.6065,11.3961,11.0793,11.7081,11.5815,0.1266,0.1076,11.9582,11.2548,0.7034,77.33,9206650,6167.81,2003,10,4,Thursday
2003-10-31,11.88,11.9807,11.8129,11.9807,11217600,0.8689,0.1678,11.6369,11.4116,11.0812,11.7501,11.6111,0.139,0.1138,12.0079,11.2659,0.742,77.83,9271870,6222.27,2003,10,4,Friday
2003-11-03,11.9807,12.0814,11.9291,12.053,9327800,0.6035,0.1523,11.6662,11.4302,11.0841,11.7967,11.6438,0.1529,0.1217,12.0717,11.2607,0.811,77.1,9404980,6260.42,2003,11,4,Monday
2003-11-04,12.0066,12.1357,12.0066,12.1098,8834800,0.4713,0.1291,11.6952,11.446,11.0878,11.8448,11.6783,0.1665,0.1306,12.1407,11.2497,0.891,75.0,9369330,6290.4,2003,11,4,Tuesday
2003-11-05,12.0763,12.1331,12.0143,12.1305,7830200,0.1709,0.1188,11.7305,11.4613,11.0918,11.8888,11.7118,0.177,0.1399,12.1969,11.2641,0.9328,77.66,9414050,6301.32,2003,11,4,Wednesday
2003-11-06,12.1098,12.146,12.0582,12.1408,6969200,0.0849,0.0878,11.7704,11.4782,11.0967,11.9276,11.7436,0.184,0.1487,12.2337,11.3071,0.9266,77.59,9251160,6306.75,2003,11,4,Thursday
2003-11-07,12.0711,12.1382,11.9807,12.0401,7444000,-0.8294,0.1575,11.8066,11.4938,11.1025,11.9449,11.7656,0.1793,0.1548,12.2322,11.381,0.8512,65.0,9273380,6253.61,2003,11,4,Friday
2003-11-10,11.9936,12.084,11.9936,12.0375,4864800,-0.0216,0.0904,11.8386,11.5109,11.1096,11.9591,11.7857,0.1734,0.1585,12.2295,11.4477,0.7818,62.85,9174600,6252.24,2003,11,4,Monday
2003-11-11,12.0401,12.0944,11.9704,12.0117,5364600,-0.2143,0.124,11.864,11.5261,11.1174,11.9672,11.8024,0.1648,0.1598,12.2283,11.4997,0.7286,70.98,9021810,6238.63,2003,11,4,Tuesday
2003-11-12,11.9704,12.1796,11.9523,12.1563,6520200,1.2038,0.2273,11.8896,11.5446,11.1266,11.9963,11.8286,0.1677,0.1614,12.2609,11.5183,0.7426,74.22,8481230,6314.93,2003,11,4,Wednesday
2003-11-13,12.0453,12.146,12.0221,12.1176,6847000,-0.3184,0.1239,11.9145,11.5583,11.1374,12.015,11.8501,0.1649,0.1621,12.2761,11.5529,0.7232,73.54,8173310,6294.51,2003,11,4,Thursday
2003-11-14,12.0763,12.1331,12.004,12.0556,7043000,-0.5117,0.1291,11.9357,11.5725,11.1462,12.0212,11.8653,0.1559,0.1608,12.2767,11.5947,0.682,72.87,7971210,6261.79,2003,11,4,Friday
2003-11-17,11.9962,12.0866,11.9472,12.053,6101200,-0.0216,0.1394,11.9495,11.5861,11.1554,12.0261,11.8792,0.1469,0.1581,12.2858,11.6132,0.6726,70.96,7849090,6260.42,2003,11,4,Monday
2003-11-18,12.0117,12.0789,11.9575,12.0066,8956000,-0.385,0.1214,11.9586,11.5983,11.1642,12.0231,11.8886,0.1345,0.1533,12.2904,11.6268,0.6636,61.57,7810160,6235.94,2003,11,4,Tuesday
2003-11-19,12.0324,12.1098,12.0066,12.0995,8055200,0.7737,0.1032,11.9785,11.6093,11.1738,12.0349,11.9042,0.1307,0.1488,12.2927,11.6643,0.6284,64.24,7811930,6284.96,2003,11,4,Wednesday
2003-11-20,12.0711,12.115,11.9084,11.9937,7387000,-0.8744,0.2066,11.9905,11.6195,11.183,12.0285,11.9109,0.1176,0.1426,12.2863,11.6947,0.5916,50.83,7812610,6229.13,2003,11,4,Thursday
2003-11-21,11.973,12.0117,11.9291,11.9859,6645800,-0.065,0.0826,12.0037,11.6321,11.1927,12.022,11.9164,0.1056,0.1352,12.2713,11.7361,0.5352,45.33,7792080,6225.01,2003,11,4,Friday
2003-11-24,11.9782,12.1047,11.9368,11.9859,7904400,0.0,0.1679,12.0196,11.6471,11.2017,12.0164,11.9216,0.0948,0.1271,12.2363,11.8029,0.4334,40.63,7888190,6225.01,2003,11,4,Monday
2003-11-25,11.9549,12.0788,11.9265,12.0246,6966800,0.3229,0.1523,12.035,11.666,11.2123,12.0177,11.9292,0.0885,0.1194,12.1985,11.8715,0.327,42.2,7756480,6245.44,2003,11,4,Tuesday
2003-11-26,12.0194,12.1284,11.9805,12.1128,6502000,0.7335,0.1479,12.0487,11.6861,11.2223,12.0323,11.9428,0.0895,0.1134,12.1869,11.9105,0.2764,48.15,7476580,6291.98,2003,11,4,Wednesday
2003-11-28,11.9987,12.1154,11.9909,12.0635,3406000,-0.407,0.1245,12.058,11.7022,11.2318,12.0371,11.9517,0.0854,0.1078,12.1704,11.9456,0.2248,51.66,7209380,6265.96,2003,11,4,Friday
2003-12-01,12.1025,12.2062,12.035,12.1984,8321200,1.1182,0.1712,12.0688,11.7232,11.2409,12.0619,11.97,0.0919,0.1046,12.1914,11.9462,0.2452,59.6,7064560,6337.15,2003,12,4,Monday
2003-12-02,12.1699,12.2114,12.0739,12.1959,9536000,-0.0205,0.1375,12.076,11.7438,11.2497,12.0825,11.9867,0.0958,0.1029,12.2107,11.9413,0.2694,61.31,7074970,6335.83,2003,12,4,Tuesday
2003-12-03,12.1933,12.3723,12.1933,12.297,10977400,0.829,0.179,12.0853,11.7656,11.2595,12.1155,12.0097,0.1058,0.1034,12.2521,11.9185,0.3336,59.13,7182100,6389.18,2003,12,4,Wednesday
2003-12-04,12.2581,12.2944,12.1699,12.2348,8888200,-0.5058,0.1245,12.0906,11.7883,11.2697,12.1339,12.0264,0.1075,0.1043,12.2694,11.9118,0.3576,57.38,7235000,6356.36,2003,12,4,Thursday
2003-12-05,12.1543,12.1933,12.0635,12.1647,8945000,-0.573,0.1298,12.0918,11.8092,11.2789,12.1386,12.0366,0.102,0.1038,12.2724,11.9112,0.3612,56.8,7333790,6319.37,2003,12,4,Friday
2003-12-08,12.1284,12.4371,12.0921,12.3878,14496200,1.834,0.345,12.1091,11.8348,11.2902,12.177,12.0627,0.1143,0.1059,12.331,11.8872,0.4438,66.36,7686400,6437.1,2003,12,4,Monday
2003-12-09,12.3126,12.4501,12.3126,12.3904,10372600,0.021,0.1375,12.1268,11.8602,11.3008,12.2098,12.0869,0.1229,0.1093,12.3788,11.8748,0.504,69.6,7961790,6438.47,2003,12,4,Tuesday
2003-12-10,12.3645,12.5565,12.3645,12.502,10398600,0.9007,0.192,12.1513,11.8884,11.3128,12.2547,12.1177,0.137,0.1148,12.4476,11.855,0.5926,70.17,8213490,6497.36,2003,12,4,Wednesday
2003-12-11,12.489,12.6135,12.4216,12.5539,10501000,0.4151,0.1919,12.1712,11.9128,11.3244,12.3008,12.15,0.1508,0.122,12.518,11.8244,0.6936,79.67,8412530,6524.75,2003,12,4,Thursday
2003-12-12,12.5824,12.8496,12.5175,12.8081,13889800,2.0249,0.3321,12.2057,11.9404,11.3373,12.3788,12.1987,0.1801,0.1336,12.653,11.7584,0.8946,84.53,8764670,6658.89,2003,12,4,Friday
2003-12-15,12.9223,12.9352,12.8548,12.9171,16332800,0.851,0.0804,12.2488,11.9713,11.3521,12.4616,12.252,0.2096,0.1488,12.791,11.7066,1.0844,85.83,9229160,6716.41,2003,12,4,Monday
2003-12-16,12.9638,13.205,12.9197,13.148,17192800,1.7876,0.2853,12.3035,12.005,11.3691,12.5672,12.3183,0.2489,0.1689,12.9695,11.6375,1.332,87.66,9783740,6838.26,2003,12,4,Tuesday
2003-12-17,13.1142,13.1609,12.9508,13.0157,11163200,-1.0062,0.2101,12.354,12.0347,11.3864,12.6362,12.37,0.2662,0.1883,13.0758,11.6322,1.4436,79.4,9894100,6768.44,2003,12,4,Wednesday
2003-12-18,12.9638,13.0208,12.8185,12.956,14947200,-0.4587,0.2023,12.3968,12.0653,11.4034,12.6854,12.4134,0.272,0.2051,13.1558,11.6378,1.518,78.86,10238700,6736.94,2003,12,4,Thursday
2003-12-19,12.9793,13.0234,12.9093,12.9975,14125000,0.3203,0.1141,12.447,12.0984,11.4205,12.7334,12.4567,0.2767,0.2194,13.2262,11.6678,1.5584,77.5,10575600,6758.84,2003,12,4,Friday
2003-12-22,12.9845,13.0157,12.9067,13.0131,9522400,0.12,0.109,12.4984,12.1323,11.4385,12.7765,12.4979,0.2786,0.2312,13.285,11.7118,1.5732,77.88,10719430,6767.07,2003,12,4,Monday
2003-12-23,13.0105,13.0624,12.9482,13.0157,7370200,0.02,0.1142,12.5499,12.1647,11.4557,12.8133,12.5362,0.2771,0.2404,13.3301,11.7697,1.5604,76.28,10692720,6768.44,2003,12,4,Tuesday
2003-12-24,12.9742,13.0027,12.9275,12.9456,3341400,-0.5386,0.0752,12.5959,12.1935,11.4717,12.8336,12.5666,0.267,0.2457,13.3539,11.8379,1.516,75.84,10511450,6731.45,2003,12,4,Wednesday
2003-12-26,12.9586,12.9923,12.9378,12.9612,2147400,0.1205,0.0545,12.6383,12.2199,11.4861,12.8533,12.5958,0.2575,0.2481,13.3772,11.8994,1.4778,80.15,10293720,6739.68,2003,12,4,Friday
2003-12-29,12.943,13.0131,12.9119,13.0131,7101400,0.4004,0.1012,12.6858,12.2477,11.5001,12.8778,12.6267,0.2511,0.2487,13.3904,11.9812,1.4092,77.2,10478490,6767.07,2003,12,4,Monday
2003-12-30,12.9716,13.1869,12.9612,13.1065,7118600,0.7177,0.2257,12.7312,12.2772,11.5133,12.913,12.6622,0.2508,0.2491,13.4205,12.0419,1.3786,78.87,10418360,6816.36,2003,12,4,Tuesday
2003-12-31,13.1065,13.1817,13.0753,13.1661,6974600,0.4547,0.1064,12.7797,12.305,11.5267,12.952,12.6996,0.2524,0.2498,13.4465,12.1129,1.3336,77.94,10290290,6847.81,2003,12,4,Wednesday
2004-01-02,13.1791,13.2284,12.9742,13.0624,7210200,-0.7876,0.2542,12.818,12.3298,11.5386,12.9689,12.7264,0.2425,0.2483,13.4554,12.1806,1.2748,70.5,10101930,6793.09,2004,1,1,Friday
2004-01-05,13.0624,13.1246,12.9871,13.0779,9740200,0.1187,0.1375,12.8601,12.3573,11.5509,12.9857,12.7525,0.2332,0.2453,13.4444,12.2758,1.1686,63.47,10144530,6801.27,2004,1,1,Monday
2004-01-06,13.0286,13.0675,13.0027,13.0234,8223200,-0.4167,0.0648,12.9031,12.3827,11.5619,12.9915,12.7725,0.219,0.24,13.3904,12.4158,0.9746,55.61,10108440,6772.51,2004,1,1,Tuesday
2004-01-07,13.0234,13.0338,12.8989,12.9404,10242800,-0.6373,0.1349,12.9307,12.4071,11.5743,12.9836,12.785,0.1986,0.2317,13.3533,12.5081,0.8452,37.01,9895770,6728.71,2004,1,1,Wednesday
2004-01-08,12.9223,13.0131,12.8834,13.0027,9070800,0.4814,0.1297,12.9613,12.4338,11.5869,12.9866,12.8011,0.1855,0.2225,13.2994,12.6232,0.6762,49.11,9830680,6761.58,2004,1,1,Thursday
2004-01-09,13.0027,13.1817,12.8626,12.8652,13127800,-1.0575,0.3191,12.9795,12.4567,11.5992,12.9679,12.8059,0.162,0.2104,13.2449,12.7141,0.5308,44.37,9967140,6689.02,2004,1,1,Friday
2004-01-12,12.8418,12.9871,12.8289,12.9741,9204400,0.8465,0.1582,13.0005,12.4794,11.6118,12.9689,12.8183,0.1506,0.1984,13.175,12.826,0.349,48.66,9902310,6746.49,2004,1,1,Monday
2004-01-13,12.9093,13.0234,12.8652,12.8963,8906000,-0.5997,0.1582,13.0049,12.4998,11.6242,12.9577,12.8241,0.1336,0.1855,13.1626,12.8472,0.3154,43.76,9653120,6705.44,2004,1,1,Tuesday
2004-01-14,12.8989,12.9326,12.8678,12.9197,7565200,0.1814,0.0648,13.005,12.5186,11.637,12.9518,12.8312,0.1206,0.1725,13.1624,12.8476,0.3148,44.99,9214740,6717.78,2004,1,1,Wednesday
2004-01-15,12.8159,12.9171,12.7588,12.9015,9990200,-0.1409,0.1583,12.9927,12.5356,11.6499,12.9441,12.8364,0.1077,0.1595,13.1413,12.8441,0.2972,47.56,8854610,6708.18,2004,1,1,Thursday
2004-01-16,12.9015,12.9793,12.8652,12.9404,8282800,0.3015,0.1141,12.9889,12.5522,11.6616,12.9435,12.8441,0.0994,0.1475,13.1389,12.8389,0.3,48.88,8710590,6728.71,2004,1,1,Friday
2004-01-20,12.8937,12.9871,12.8808,12.9534,8777000,0.1005,0.1063,12.9888,12.5686,11.6737,12.9451,12.8522,0.0929,0.1366,13.1389,12.8387,0.3002,46.64,8402080,6735.57,2004,1,1,Tuesday
2004-01-21,12.9249,12.969,12.8833,12.9145,7990200,-0.3003,0.0857,12.9847,12.5841,11.6847,12.9404,12.8568,0.0836,0.126,13.1383,12.8311,0.3072,38.51,8095340,6715.04,2004,1,1,Wednesday
2004-01-22,12.8496,12.8937,12.7199,12.7977,11138600,-0.9044,0.1738,12.9739,12.5992,11.6954,12.9184,12.8524,0.066,0.114,13.148,12.7998,0.3482,29.36,8176150,6653.4,2004,1,1,Thursday
2004-01-23,12.8159,13.0105,12.8029,12.9819,11214600,1.4393,0.2076,12.9722,12.6181,11.7068,12.9282,12.862,0.0662,0.1044,13.1452,12.7992,0.346,45.86,8368370,6750.61,2004,1,1,Friday
2004-01-26,12.9456,13.0753,12.9275,13.0208,8437000,0.2996,0.1478,12.976,12.6383,11.7186,12.9424,12.8738,0.0686,0.0973,13.1499,12.8021,0.3478,47.13,8623150,6771.13,2004,1,1,Monday
2004-01-27,12.9819,13.122,12.9664,12.969,8519400,-0.3978,0.1556,12.9764,12.6546,11.7304,12.9465,12.8808,0.0657,0.091,13.1502,12.8026,0.3476,47.26,8941750,6743.8,2004,1,1,Tuesday
2004-01-28,12.9197,13.0468,12.7484,12.8133,10017800,-1.2006,0.2984,12.9664,12.6685,11.7415,12.926,12.8758,0.0502,0.0828,13.1537,12.7791,0.3746,44.04,9087570,6661.64,2004,1,1,Wednesday
2004-01-29,12.777,13.0105,12.7381,12.8652,8916600,0.405,0.2724,12.9543,12.6847,11.7516,12.9167,12.875,0.0417,0.0746,13.1346,12.774,0.3606,43.49,9177470,6689.02,2004,1,1,Thursday
2004-01-30,12.7381,12.8159,12.6213,12.7744,12398200,-0.7058,0.1946,12.9347,12.6991,11.7611,12.8948,12.8676,0.0272,0.0651,13.1028,12.7666,0.3362,45.5,9448650,6641.11,2004,1,1,Friday
2004-02-02,12.7121,12.9638,12.6914,12.8704,8595600,0.7515,0.2724,12.9251,12.7164,11.7745,12.891,12.8678,0.0232,0.0567,13.0841,12.7661,0.318,44.8,9517920,6691.77,2004,2,1,Monday
2004-02-03,12.8315,12.9716,12.7951,12.9275,7749600,0.4437,0.1765,12.9176,12.7329,11.7874,12.8966,12.8722,0.0244,0.0503,13.0595,12.7757,0.2838,51.6,9418390,6721.9,2004,2,1,Tuesday
2004-02-04,12.8237,12.9664,12.8133,12.9067,9109400,-0.1609,0.1531,12.9118,12.7512,11.8007,12.8982,12.8748,0.0234,0.0449,13.0447,12.7789,0.2658,49.33,9462700,6710.92,2004,2,1,Wednesday
2004-02-05,12.8678,13.122,12.8626,13.0701,10215800,1.266,0.2594,12.9182,12.7729,11.8144,12.9246,12.8892,0.0354,0.043,13.0685,12.7679,0.3006,57.54,9461350,6797.15,2004,2,1,Thursday
2004-02-06,13.0364,13.231,13.0312,13.2284,10103000,1.2112,0.1998,12.9295,12.7977,11.8294,12.9714,12.9144,0.057,0.0458,13.1315,12.7275,0.404,61.64,9512960,6880.69,2004,2,1,Friday
2004-02-09,13.2569,13.6928,13.2569,13.5942,11581000,2.7653,0.4359,12.966,12.8291,11.8463,13.0672,12.9647,0.1025,0.0571,13.3229,12.6091,0.7138,70.15,9435620,7073.72,2004,2,1,Monday
2004-02-10,13.5812,13.5942,13.4671,13.5345,10408000,-0.4392,0.1271,12.994,12.8576,11.8636,13.1391,13.0069,0.1322,0.0721,13.4323,12.5557,0.8766,69.24,9495800,7042.22,2004,2,1,Tuesday
2004-02-11,13.3866,13.4749,13.2595,13.4385,11974200,-0.7093,0.2154,13.0211,12.8851,11.8792,13.1851,13.0389,0.1462,0.087,13.4992,12.543,0.9562,70.15,9649210,6991.56,2004,2,1,Wednesday
2004-02-12,13.314,13.4126,13.3062,13.3711,6958200,-0.5015,0.1064,13.0437,12.9085,11.8938,13.2138,13.0635,0.1503,0.0996,13.5438,12.5436,1.0002,63.21,9618860,6955.99,2004,2,1,Thursday
2004-02-13,13.4852,13.4852,13.244,13.2673,8566200,-0.7763,0.2412,13.062,12.9299,11.9085,13.222,13.0786,0.1434,0.1084,13.5669,12.5571,1.0098,58.01,9547660,6901.21,2004,2,1,Friday
2004-02-17,13.3088,13.3296,13.205,13.2673,7491600,0.0,0.1246,13.0783,12.9493,11.9232,13.229,13.0926,0.1364,0.114,13.5878,12.5688,1.019,60.03,9508100,6901.21,2004,2,1,Tuesday
2004-02-18,13.2673,13.3218,13.2076,13.2933,7385200,0.196,0.1142,13.0953,12.9705,11.9372,13.2389,13.1074,0.1315,0.1175,13.6099,12.5807,1.0292,67.69,9438510,6914.93,2004,2,1,Wednesday
2004-02-19,13.2699,13.3296,13.1921,13.231,9698800,-0.4687,0.1375,13.1111,12.9918,11.9515,13.2377,13.1166,0.1211,0.1182,13.6217,12.6005,1.0212,63.38,9523940,6882.06,2004,2,1,Thursday
2004-02-20,13.0883,13.2232,13.0131,13.2154,14664600,-0.1179,0.2101,13.132,13.0084,11.9652,13.2342,13.1239,0.1103,0.1166,13.6224,12.6416,0.9808,67.06,9700240,6873.83,2004,2,1,Friday
2004-02-23,13.1142,13.2569,13.0364,13.0598,11319600,-1.1774,0.2205,13.1359,13.0218,11.9751,13.2074,13.1192,0.0882,0.1109,13.6225,12.6493,0.9732,57.01,9705490,6791.72,2004,2,1,Monday
2004-02-24,13.0286,13.0883,12.8522,12.9145,14578400,-1.1126,0.2361,13.1306,13.03,11.9849,13.1623,13.104,0.0583,0.1004,13.6248,12.6364,0.9884,49.55,10012560,6715.04,2004,2,1,Tuesday
2004-02-25,12.8678,12.9819,12.86,12.8808,10332400,-0.2609,0.1219,13.1262,13.0366,11.993,13.119,13.0875,0.0315,0.0866,13.628,12.6244,1.0036,49.11,10103210,6697.26,2004,2,1,Wednesday
2004-02-26,12.8782,12.9586,12.8341,12.9275,9824000,0.3626,0.1245,13.1319,13.039,12.0008,13.0896,13.0756,0.014,0.0721,13.6211,12.6427,0.9784,44.66,10093520,6721.9,2004,2,1,Thursday
2004-02-27,12.7432,13.0598,12.6135,12.9612,14180400,0.2607,0.4463,13.1367,13.0398,12.009,13.0698,13.0671,0.0027,0.0582,13.6167,12.6567,0.96,38.97,10356710,6739.68,2004,2,1,Friday
2004-03-01,12.9015,12.9275,12.79,12.873,15142800,-0.6805,0.1375,13.1416,13.0343,12.0168,13.0395,13.0528,-0.0133,0.0439,13.6077,12.6755,0.9322,11.39,10493940,6693.14,2004,3,1,Monday
2004-03-02,12.8159,12.8963,12.7173,12.7848,12598600,-0.6852,0.179,13.1373,13.0297,12.0236,13.0003,13.0329,-0.0326,0.0286,13.6153,12.6593,0.956,11.05,10694090,6646.6,2004,3,1,Tuesday
2004-03-03,12.7121,12.7925,12.7121,12.7484,11588800,-0.2847,0.0804,13.1284,13.0256,12.0312,12.9616,13.0118,-0.0502,0.0129,13.6292,12.6276,1.0016,11.78,10886050,6627.39,2004,3,1,Wednesday
2004-03-04,12.6862,12.7251,12.5954,12.668,8508000,-0.6307,0.1297,13.1165,13.019,12.0381,12.9164,12.9864,-0.07,-0.0037,13.6498,12.5832,1.0666,11.62,10855980,6584.96,2004,3,1,Thursday
2004-03-05,12.6473,13.0364,12.6032,12.9975,22941800,2.601,0.4332,13.1128,13.0187,12.0462,12.9289,12.9872,-0.0583,-0.0146,13.6484,12.5772,1.0712,38.18,11492280,6758.84,2004,3,1,Friday
2004-03-08,12.9664,13.0234,12.9093,12.9352,12211400,-0.4793,0.1141,13.0982,13.0171,12.0544,12.9299,12.9833,-0.0534,-0.0224,13.6366,12.5598,1.0768,36.21,11597700,6725.96,2004,3,1,Monday
2004-03-09,12.9067,13.1272,12.873,13.0183,12788400,0.6424,0.2542,13.0694,13.0185,12.0626,12.9435,12.9859,-0.0424,-0.0264,13.5551,12.5837,0.9714,39.1,11658070,6769.82,2004,3,1,Tuesday
2004-03-10,13.0183,13.0935,12.8989,12.9456,11676000,-0.5584,0.1946,13.0399,13.0182,12.0708,12.9438,12.9829,-0.0391,-0.0289,13.4757,12.6041,0.8716,38.78,11721470,6731.45,2004,3,1,Wednesday
